ID	VOT
28077227	8.1
28077377	9.93
28077676	17.21
28078003	5.55
28078074	5.17
28078672	6.37
28078727	6.23
28079190	4.68
28079426	1.27
28079427	5.9
28079562	7.53
28079571	33.18
28079610	9.45
28080079	14.78
28080169	2.79
28080276	8.16
28080303	13.78
28080551	0.75
28080875	0.62
28080984	9.99
28081261	7.88
28081597	2.01
28081675	3.38
28081707	7.89
28081861	11.18
28081970	19.65
28082381	7.6
28082721	9.43
28083841	25.59
28084041	66.52
28084245	16.24
28084309	10.48
28084518	7.79
28085171	10.0
28085204	16.15
28085384	0.0
28085677	13.92
28086088	4.92
28086208	8.06
28086209	8.06
28086917	27.61
28086918	27.61
28086919	27.61
28087462	14.71
28087782	22.67
28088171	9.13
28088173	11.89
28088422	2.79
28088546	6.13
28088802	13.55
28088870	15.38
28089922	9.98
28089923	7.24
28090159	23.76
28090311	1.14
28090326	14.56
28090327	14.56
28090877	7.36
28091040	17.77
28091168	8.45
28091251	13.97
28091274	5.75
28092232	0.75
28092521	5.46
28092587	8.02
28093164	6.67
28093202	1.73
28093288	3.21
28093295	4.14
28094865	12.84
28094866	9.07
28095481	7.85
28095691	18.36
28095692	18.36
28096589	5.65
28096714	14.47
28097159	17.52
28097191	12.6
28097314	2.37
28097682	9.54
28097870	19.04
28099217	3.77
28099571	16.15
28100002	19.72
28100296	6.13
28100365	5.07
28100787	1.6
28100967	3.54
28100986	7.44
28100988	7.44
28100989	7.44
28101217	8.86
28101418	8.03
28101706	14.59
28102406	20.85
28102408	20.85
28102983	10.66
28103278	11.08
28103373	6.7
28103374	6.7
28104356	7.12
28104531	0.0
28104532	10.66
28104879	32.68
28104880	12.91
28104881	32.68
28105022	9.12
28105138	10.93
28105457	7.43
28105549	14.85
28105583	0.0
28106010	5.29
28106145	2.77
28107504	10.48
28107505	12.69
28107692	10.33
28108346	9.27
28109121	13.34
28109153	7.9
28109416	6.56
28110036	11.67
28110037	11.67
28110302	13.44
28110447	5.77
28111114	12.66
28111597	19.44
28112354	1.65
28112554	29.56
28112674	10.32
28113242	0.0
28113640	6.47
28113736	6.63
28113957	7.39
28114293	1.0
28115009	12.95
28115281	15.02
28115561	5.12
28115817	0.0
28116093	9.33
28116303	9.23
28116627	11.63
28116665	7.83
28116666	7.83
28117012	7.38
28117275	11.99
28117278	7.81
28117301	8.11
28117458	17.5
28118597	14.3
28118598	14.3
28118698	10.53
28118979	4.97
28119060	0.82
28119116	13.97
28119344	0.46
28119975	7.27
28120608	7.34
28120845	3.46
28120976	1.79
28121109	129.3
28121110	1.99
28121111	129.3
28121269	19.14
28121890	6.38
28121996	7.42
28121997	2.15
28122202	0.45
28122504	15.61
28122562	20.58
28122563	20.58
28122565	20.58
28122724	18.97
28123451	0.37
28123988	5.03
28124307	10.87
28124925	5.88
28124926	5.88
28125717	12.25
28126198	3.23
28126880	5.25
28127502	12.36
28127504	12.36
28127958	23.03
28128468	34.83
28129016	12.82
28129017	12.82
28129099	5.35
28129276	4.01
28129381	6.52
28129681	11.69
28129711	7.58
28129954	10.87
28130458	5.02
28131198	4.01
28131347	15.04
28131360	0.0
28131893	15.8
28131932	5.68
28132144	4.71
28132464	7.36
28132609	0.0
28132640	1.21
28132885	0.12
28132887	0.12
28133126	8.47
28133458	13.13
28134278	16.61
28134830	11.8
28135144	8.18
28135349	0.0
28136062	16.27
28136169	2.47
28136426	6.9
28136656	5.84
28136657	6.74
28136659	6.75
28136758	7.4
28136997	8.21
28137019	18.79
28137332	10.83
28137636	1.33
28138260	2.32
28138261	5.21
28138340	13.6
28138381	0.1
28138597	4.74
28138701	5.62
28138823	11.74
28139047	10.25
28139527	5.63
28139678	6.4
28140030	8.59
28140985	4.19
28141026	2.67
28141124	6.58
28141243	17.63
28141245	17.63
28141499	9.84
28141537	8.3
28142004	5.59
28142102	8.65
28142738	14.46
28142897	0.0
28143744	18.03
28143782	8.29
28144056	6.33
28144057	6.33
28144060	3.48
28144216	20.17
28144252	8.81
28144253	8.81
28144254	8.81
28144255	8.81
28144256	8.81
28145080	7.32
28145104	4.8
28145351	12.74
28145538	6.59
28145655	13.73
28145749	9.87
28145798	10.28
28145852	2.68
28146113	4.08
28146718	1.96
28146830	13.86
28146909	4.57
28146925	14.59
28147368	14.24
28147369	8.69
28147370	14.24
28147402	1.93
28147404	3.98
28147468	13.33
28148249	4.34
28148645	4.58
28148854	14.27
28148857	14.27
28149069	10.34
28149139	16.67
28149545	20.66
28149601	12.61
28149602	12.61
28149915	5.63
28150173	9.74
28150174	16.38
28150371	21.37
28150372	5.5
28150511	12.49
28150949	46.95
28151106	2.45
28151382	24.61
28151383	6.55
28151385	24.61
28151723	14.04
28152358	11.69
28152384	3.33
28153039	23.7
28153040	23.7
28153274	11.4
28153560	12.8
28153585	0.0
28153657	8.59
28153658	8.59
28154651	5.78
28154652	5.78
28154665	5.5
28155467	12.75
28155468	12.75
28156367	27.56
28156704	116.41
28157218	2.24
28157726	10.43
28157728	10.43
28158329	19.21
28158604	14.63
28159105	3.52
28159106	3.52
28160401	0.84
28160626	7.87
28160720	0.0
28161036	8.12
28161037	4.37
28161234	8.18
28161247	8.78
28161511	10.17
28161634	6.66
28161672	5.36
28161731	14.36
28161884	5.69
28163301	15.93
28163711	13.63
28163712	9.58
28163793	2.24
28164410	12.9
28166089	14.19
28167318	0.0
28167557	0.22
28167830	0.77
28167877	10.52
28167906	5.7
28168295	1.24
28168859	14.84
28168860	11.41
28168861	14.84
28168864	9.33
28169508	7.09
28169772	17.11
28170067	2.97
28170264	0.68
28171319	7.89
28171453	1.67
28171803	10.5
28172035	2.61
28172426	12.95
28172677	21.87
28172815	8.88
28172938	5.43
28173288	26.44
28173627	4.31
28174220	3.84
28174646	0.88
28174939	0.99
28175617	4.87
28176043	7.43
28176452	15.95
28176454	6.88
28176764	13.59
28177528	0.0
28177572	10.15
28178135	41.14
28178136	41.14
28178207	4.95
28178421	17.92
28178794	1.47
28178795	12.98
28178796	1.38
28179915	8.88
28180170	5.54
28180422	9.82
28180543	0.67
28180707	9.4
28180850	24.86
28181012	20.94
28181117	20.4
28181118	20.4
28181595	15.79
28181596	15.79
28181716	7.44
28182643	1.11
28182657	9.92
28182693	13.01
28183237	10.28
28183574	5.22
28183575	11.37
28183718	0.0
28183820	5.46
28184459	5.66
28184678	27.61
28184806	4.9
28184883	9.92
28185038	3.5
28185083	14.32
28185150	0.0
28185442	10.27
28185494	7.26
28185513	6.95
28185807	9.95
28186062	4.53
28186122	10.47
28186464	16.46
28186481	3.51
28186631	1.83
28187384	9.32
28187426	11.95
28187928	14.1
28187967	21.23
28187969	14.05
28187970	21.23
28188331	14.79
28188658	12.5
28189031	11.44
28189763	11.62
28189966	5.77
28190058	5.03
28190060	7.19
28190061	7.19
28190153	5.51
28190368	14.58
28191038	15.7
28191116	7.29
28191175	17.24
28191485	7.47
28191486	7.47
28191899	14.5
28192170	19.51
28192493	8.99
28192840	18.63
28192935	6.27
28193479	45.81
28193480	45.81
28193492	13.25
28193780	15.4
28194815	22.32
28195168	19.23
28195865	5.81
28195867	5.81
28196934	0.07
28198507	11.62
28198686	11.21
28198808	1.42
28199533	2.78
28199951	13.29
28200067	0.99
28200125	5.91
28200126	5.91
28200470	3.65
28200747	9.14
28202435	2.81
28202958	9.94
28202959	4.65
28203261	18.97
28203374	1.68
28203594	10.49
28203595	14.12
28203702	4.66
28203939	15.77
28203940	8.67
28204064	9.5
28204893	2.49
28205656	2.72
28206092	14.2
28206863	13.81
28206909	18.53
28206910	5.76
28207266	11.03
28207307	7.88
28207435	12.21
28207509	29.35
28207510	0.0
28207550	14.4
28207570	10.61
28207607	7.0
28207632	0.0
28207636	0.0
28207717	1.11
28208311	2.47
28208369	3.34
28208458	5.28
28208630	13.16
28209031	10.41
28209167	6.93
28210017	3.68
28210072	7.9
28210448	30.52
28210661	49.04
28210728	4.86
28211059	5.63
28211995	45.17
28212840	24.54
28213178	3.24
28213465	0.87
28213480	13.98
28213486	13.51
28213592	29.9
28213593	29.9
28213594	0.0
28214011	15.63
28214122	12.85
28214332	5.04
28214941	22.64
28215200	2.3
28215201	2.3
28216110	7.37
28216613	5.51
28216748	1.1
28217359	23.51
28217369	3.33
28217418	8.24
28217700	11.03
28217702	11.03
28218175	6.67
28218214	24.35
28218398	32.77
28218594	9.38
28218982	5.05
28219266	9.53
28219349	6.45
28219350	8.83
28219670	6.96
28219848	8.38
28219878	0.0
28220440	10.65
28220443	18.77
28220812	7.86
28221319	0.0
28221370	8.26
28221717	12.17
28221788	13.02
28222158	25.22
28222607	0.35
28223132	11.35
28223311	19.42
28223471	3.84
28223841	1.78
28224022	20.2
28224023	20.2
28224049	9.0
28224078	11.85
28224386	49.0
28225182	2.71
28225484	19.63
28225622	1.69
28225664	14.73
28226132	12.8
28226133	12.8
28226319	6.38
28226320	6.38
28226508	37.33
28226712	3.02
28227124	11.55
28227293	5.2
28227472	3.79
28227593	6.48
28227993	9.23
28228198	11.4
28228217	6.92
28228548	0.42
28228668	0.0
28229165	15.9
28229489	6.15
28230336	30.05
28230371	14.42
28231258	8.7
28231360	7.42
28231764	5.21
28231834	5.41
28232227	5.04
28232391	8.63
28232817	3.0
28232820	7.27
28232821	10.16
28233052	1.81
28233298	0.25
28233333	1.11
28233501	0.0
28233766	6.24
28234013	6.88
28234048	45.16
28234276	5.16
28234448	7.3
28234607	22.16
28234770	15.33
28235062	10.68
28235222	9.63
28235453	0.0
28235605	11.35
28235634	0.0
28235682	18.32
28236168	15.28
28236319	11.26
28236320	11.26
28236519	7.54
28236520	5.95
28237690	17.35
28238002	7.58
28238167	5.78
28238711	0.0
28239259	20.97
28239260	5.12
28239366	14.89
28239693	13.03
28239948	11.0
28240386	3.65
28240754	10.75
28240786	10.75
28241422	17.26
28241433	14.57
28241665	5.51
28242849	11.38
28243377	1.01
28244115	2.77
28244439	29.56
28244955	15.63
28245309	15.79
28245785	10.12
28246002	6.52
28246053	11.4
28246193	17.58
28246291	5.6
28247864	4.17
28249183	6.63
28249405	4.6
28249987	5.63
28249988	7.63
28250221	6.21
28250605	18.6
28250606	18.6
28250912	7.19
28250914	7.19
28251269	11.75
28251840	10.83
28251841	8.94
28251956	3.01
28251957	3.15
28252093	24.06
28252240	12.07
28252619	10.05
28253072	4.46
28253073	4.38
28253075	4.38
28253668	6.65
28254072	15.92
28254074	15.92
28254075	0.25
28254273	10.81
28254274	3.51
28255224	2.43
28255700	10.73
28256039	0.0
28256206	16.94
28256250	6.01
28256253	6.01
28256898	4.34
28256951	19.64
28257278	7.85
28257455	1.97
28257959	1.72
28258285	0.12
28258962	25.65
28259014	2.44
28260302	0.0
28260846	9.28
28261108	1.43
28261731	0.0
28262581	8.97
28263427	2.0
28263670	0.0
28263828	11.6
28264753	0.0
28264942	9.49
28265845	1.13
28266540	10.08
28266583	0.12
28266929	12.54
28267496	26.86
28267778	7.82
28267811	7.8
28267869	6.4
28267952	6.25
28268558	3.44
28268895	13.65
28269149	20.14
28269213	0.0
28269890	13.53
28270287	7.08
28270911	16.0
28270992	3.37
28271588	21.86
28271592	21.86
28272271	7.79
28272493	6.21
28272884	10.41
28273072	13.91
28273262	11.74
28273622	2.79
28273983	8.8
28274281	9.11
28274628	0.68
28275009	14.66
28275291	5.7
28276188	14.17
28276984	20.84
28277104	0.0
28277974	6.34
28278030	6.77
28278756	1.36
28278757	17.96
28281697	11.78
28282314	3.14
28282367	7.0
28282783	2.63
28282862	10.04
28283341	14.29
28284508	0.74
28284509	0.74
28284614	5.37
28284787	5.02
28285317	11.5
28285318	11.5
28285335	18.92
28285340	18.92
28285342	14.7
28286168	14.49
28287411	11.84
28288000	9.14
28288002	5.73
28288003	9.14
28288085	8.08
28288086	21.78
28288638	4.74
28289024	7.6
28289025	19.73
28289026	19.73
28289480	10.32
28289615	4.56
28289617	10.3
28290935	7.29
28292530	6.84
28292604	8.86
28292632	0.96
28293597	9.44
28294756	0.0
28295033	18.19
28296496	1.01
28297603	15.97
28298791	4.86
28298792	3.21
28298794	3.21
28299828	3.6
28300741	3.54
28300745	20.37
28301009	5.14
28301389	4.82
28301823	5.64
28302036	1.0
28302810	20.28
28303146	16.76
28304072	4.09
28304073	6.77
28304075	6.77
28304293	6.34
28304632	10.22
28304633	10.22
28304634	10.22
28304635	8.31
28304780	15.41
28304955	13.45
28305429	7.3
28305958	9.51
28306008	10.27
28306083	3.25
28306227	5.22
28306501	5.28
28306836	4.53
28307034	6.44
28307453	0.0
28307859	11.35
28308429	4.52
28309558	15.16
28309712	13.35
28310468	20.23
28310868	21.93
28311842	7.73
28313126	6.02
28313225	0.0
28313828	13.19
28314180	4.53
28314367	0.0
28314757	5.82
28314840	3.52
28315038	15.59
28317184	41.24
28317608	8.02
28317609	8.02
28318338	8.68
28318480	0.86
28318489	4.24
28318490	4.24
28318647	5.2
28318649	5.2
28318694	7.69
28319152	11.92
28319184	9.06
28319587	6.97
28320075	7.26
28320222	12.8
28320358	3.41
28322293	3.15
28322300	21.98
28323020	5.06
28323319	15.18
28324300	8.56
28325667	10.35
28325821	12.34
28325981	12.54
28327135	4.12
28327492	2.7
28327640	4.54
28327846	18.89
28328759	24.79
28328760	12.39
28328763	24.79
28328765	24.79
28329403	0.18
28329752	16.44
28329755	16.44
28329756	2.8
28329887	8.15
28330013	1.86
28330095	18.94
28330181	2.56
28331384	5.86
28331615	9.93
28332744	26.4
28332918	5.22
28332919	5.22
28333369	20.16
28333371	20.16
28335743	6.61
28336156	9.65
28336874	9.1
28337582	19.89
28337972	3.65
28338420	12.11
28338627	10.94
28338904	8.38
28338976	15.99
28339980	8.15
28341094	7.06
28341743	2.29
28342043	12.3
28342276	14.47
28342395	14.2
28342570	11.73
28342956	14.7
28344204	1.95
28344632	32.21
28344660	0.0
28344667	16.0
28344977	8.1
28344995	18.24
28345191	5.96
28345229	12.01
28347468	3.33
28347621	0.54
28347692	6.5
28347741	9.06
28347923	1.79
28347926	1.79
28347927	1.79
28348106	14.63
28348536	11.87
28349035	12.85
28349363	12.25
28350451	22.41
28351012	16.21
28351113	0.0
28351392	6.57
28352417	5.88
28352569	16.15
28352570	16.15
28352571	16.15
28352667	6.25
28352752	18.24
28353310	8.46
28353367	0.49
28354613	5.7
28354873	6.63
28354876	6.63
28355304	0.09
28356023	0.0
28356064	2.41
28358022	5.35
28358468	18.29
28358577	15.93
28358645	12.14
28358709	9.58
28358833	2.95
28359207	1.37
28359209	13.81
28359476	6.59
28360575	12.65
28361097	4.51
28361834	7.33
28361841	7.33
28362574	9.89
28362891	8.27
28363591	5.8
28363699	16.23
28363720	6.42
28364680	4.67
28365048	0.0
28365187	14.31
28365466	13.77
28365539	2.98
28366294	5.55
28366433	9.85
28366434	11.26
28366758	11.86
28366777	14.06
28367021	6.84
28367692	5.97
28367693	5.97
28367694	5.97
28368022	5.55
28368243	5.83
28368337	20.22
28368570	10.4
28369213	5.12
28369256	20.45
28369473	4.31
28369787	7.85
28369789	7.85
28370512	4.11
28370645	12.77
28371101	1.26
28372728	18.98
28372729	16.19
28373170	2.06
28373548	3.16
28373549	3.16
28373763	15.82
28374301	16.9
28374985	18.39
28375078	6.19
28375608	0.0
28375609	0.0
28376054	4.92
28376172	7.81
28376733	5.74
28378037	8.13
28378400	1.27
28378996	4.25
28379275	15.6
28379376	5.42
28379377	8.64
28379803	10.53
28379805	10.53
28380235	3.22
28381831	13.32
28381832	2.38
28382406	17.67
28382426	1.09
28384921	11.68
28385035	8.67
28385539	10.89
28386016	11.33
28386367	6.62
28387325	5.19
28388267	2.67
28388717	14.95
28388723	1.98
28389310	5.44
28389456	10.22
28389675	8.92
28390296	7.8
28390623	18.98
28390624	18.98
28390793	13.51
28391431	18.3
28391510	14.34
28392054	15.71
28392302	4.73
28392349	5.54
28392504	22.09
28392547	2.85
28393606	11.14
28394209	10.49
28394835	20.16
28395222	6.48
28395223	6.48
28395235	14.29
28395705	13.7
28395977	10.96
28396184	3.24
28396219	15.08
28396306	13.29
28396462	6.93
28396608	16.64
28396727	17.24
28397025	5.91
28397700	8.28
28397929	5.5
28397945	6.23
28398176	7.76
28398468	3.84
28398628	7.57
28398942	13.28
28399041	4.82
28399133	18.0
28399225	14.62
28399697	10.35
28399791	8.04
28399806	6.23
28399922	13.23
28400017	10.9
28400319	5.88
28400684	0.34
28400763	4.7
28401087	12.81
28401771	8.0
28402431	8.07
28402996	7.01
28403473	5.15
28403639	12.65
28404473	6.94
28404640	2.55
28404810	5.59
28408449	16.95
28408458	8.88
28408459	6.28
28408712	20.19
28409087	15.13
28409088	8.04
28409231	9.63
28409932	15.46
28409933	6.14
28409959	4.79
28410681	23.53
28410682	8.09
28410852	16.33
28410916	14.54
28411740	13.97
28412620	0.0
28413480	47.89
28414120	6.57
28414121	9.16
28415775	34.98
28415793	17.13
28415794	9.99
28415796	9.99
28415797	17.13
28416528	24.58
28416529	9.21
28416921	9.01
28416972	4.85
28417817	12.15
28417819	15.61
28418766	11.19
28419557	16.5
28419690	14.39
28419841	14.81
28421945	18.9
28422692	2.98
28422767	6.68
28422998	18.02
28423654	14.15
28424868	15.93
28425475	0.0
28425480	0.23
28425613	3.35
28425624	0.36
28426333	10.63
28426342	7.87
28426490	8.93
28426591	8.29
28426744	4.49
28427072	12.48
28427812	15.31
28428384	3.28
28433786	13.96
28433959	4.06
28434517	15.68
28434535	6.38
28435148	5.95
28435479	7.65
28435490	8.25
28436706	10.79
28436831	9.81
28438311	17.71
28438312	17.71
28438333	9.14
28438334	9.14
28438362	14.73
28439131	20.41
28439133	20.41
28439134	20.41
28439751	15.95
28441767	8.62
28442133	12.38
28442134	12.38
28442494	10.45
28442495	20.12
28442496	10.45
28442770	12.21
28444432	19.19
28444819	6.71
28444820	6.71
28445083	17.51
28446990	1.37
28447258	10.11
28448761	12.14
28451268	5.15
28451270	5.15
28451477	3.71
28451478	15.18
28451479	3.71
28451480	3.71
28451481	15.18
28454141	10.01
28455435	2.23
28455719	17.03
28455722	17.03
28455723	17.03
28456688	10.36
28457060	3.07
28457786	7.95
28457787	7.95
28457800	4.13
28457911	0.0
28458042	1.04
28458088	25.96
28458462	14.19
28458817	6.19
28459198	12.1
28459332	0.09
28459575	7.36
28459833	10.42
28460220	20.59
28460285	1.25
28461157	10.49
28461480	9.91
28461588	3.28
28462621	14.59
28463976	3.52
28463977	9.63
28464993	5.52
28465530	16.78
28465578	12.38
28466410	5.88
28466936	6.6
28468037	27.77
28468291	10.97
28468338	3.4
28468341	3.4
28468775	27.64
28469086	14.62
28469314	4.44
28469653	5.04
28469732	12.78
28470488	3.29
28470792	14.29
28470795	14.29
28471169	13.11
28471170	17.24
28471171	13.11
28471172	17.24
28471173	17.24
28472668	14.27
28472821	13.65
28472946	15.56
28474468	1.66
28474470	1.66
28474471	1.66
28474858	22.32
28475172	7.01
28475301	12.53
28475709	11.88
28476287	0.0
28476679	3.68
28476910	14.37
28477222	13.94
28477648	3.01
28477652	8.16
28477952	22.94
28478399	21.95
28479717	3.19
28480127	6.99
28480755	12.17
28480775	2.31
28480894	2.59
28480928	6.36
28481709	12.31
28481854	3.42
28481899	10.19
28482244	6.43
28482266	6.42
28483267	0.47
28483269	22.2
28483537	6.78
28483618	4.27
28484116	5.48
28484166	3.84
28484278	12.54
28484296	2.52
28484623	15.7
28484624	15.7
28484853	10.78
28484969	13.32
28485011	13.74
28485186	17.46
28485234	3.34
28485268	8.47
28485333	5.56
28485517	20.58
28485549	4.41
28485556	8.62
28485616	4.18
28485691	3.83
28487351	10.05
28487408	9.57
28487419	9.49
28487703	10.57
28487951	10.19
28488759	5.98
28489380	11.26
28489419	9.59
28490366	0.0
28491247	3.46
28491959	17.42
28492342	5.14
28492353	10.33
28492354	10.33
28493060	11.16
28493362	2.78
28493608	3.98
28495893	10.81
28496400	17.22
28497240	11.1
28497556	14.24
28499215	7.31
28499676	6.93
28499677	6.93
28499937	28.42
28500029	14.53
28500523	2.26
28500524	10.53
28500560	7.39
28500822	20.68
28502320	19.34
28504640	19.31
28506100	1.81
28506439	5.46
28506440	5.46
28507286	28.78
28508499	8.48
28509454	6.23
28510451	14.31
28510719	11.0
28510721	13.58
28510722	13.58
28510723	11.0
28511564	10.75
28511565	10.75
28511913	10.39
28512496	11.94
28512557	15.28
28512742	7.31
28515141	5.34
28515426	0.0
28517251	5.36
28517349	13.09
28517356	0.1
28517561	12.08
28517648	15.43
28518040	7.17
28518196	12.18
28518197	12.18
28518982	18.54
28519242	11.4
28519725	6.97
28521209	2.33
28521381	14.36
28521807	4.24
28522543	4.38
28522635	9.15
28522977	1.78
28523192	21.64
28523386	13.67
28523479	6.55
28524025	4.79
28524197	18.49
28524314	8.63
28524545	19.97
28524877	2.11
28525462	2.9
28526439	12.88
28527255	0.0
28527269	3.55
28527399	19.36
28528005	9.9
28528822	7.61
28528842	13.19
28528894	8.8
28529711	6.03
28529957	10.53
28530404	0.65
28530464	4.88
28530611	1.91
28530866	4.68
28531268	1.94
28531452	18.03
28531698	10.02
28532654	7.7
28532886	2.24
28532889	2.45
28533464	10.3
28533830	3.23
28533850	25.76
28534456	19.69
28534499	8.5
28535536	7.2
28535713	13.62
28535724	13.62
28535733	13.62
28536370	6.4
28536457	10.55
28536458	15.22
28538896	11.9
28539553	4.24
28539950	6.58
28539951	3.62
28540804	4.67
28541164	4.09
28541165	9.33
28541689	10.7
28544603	18.41
28545059	8.34
28545641	14.0
28546281	0.25
28546282	0.25
28547297	3.02
28547434	16.93
28547466	21.97
28549273	3.85
28549924	6.15
28550027	14.84
28551362	8.08
28553450	3.88
28553452	2.65
28554656	0.77
28557943	18.07
28558868	20.23
28558894	1.49
28559506	19.32
28559958	3.73
28559960	6.97
28559961	3.73
28560252	10.32
28560369	15.39
28560709	7.03
28560800	3.42
28560801	3.42
28560815	16.17
28560881	8.88
28561139	32.27
28561707	4.5
28562107	4.48
28562434	8.71
28562753	10.61
28563090	0.0
28563091	14.3
28563413	30.97
28563787	4.13
28563789	4.13
28563954	9.13
28564049	15.86
28564057	28.49
28564150	0.65
28564646	2.71
28565536	3.96
28566462	8.84
28566689	18.55
28566703	5.45
28567112	9.53
28567384	8.07
28567483	0.0
28567538	2.28
28568481	3.69
28568639	9.2
28569369	17.53
28570040	18.94
28570041	18.94
28570060	8.26
28571190	30.55
28571741	0.0
28572175	7.65
28572818	5.24
28572910	9.25
28574338	6.39
28575105	4.64
28575812	9.81
28576961	21.78
28578087	16.05
28578088	16.05
28578135	18.54
28578210	8.56
28578211	6.04
28578417	10.73
28578730	2.29
28579779	8.53
28581140	13.94
28581141	13.94
28581142	13.94
28581241	11.49
28581372	7.56
28581943	2.86
28581959	19.69
28581960	11.99
28582089	1.98
28583955	1.85
28583956	1.85
28584260	12.8
28584263	12.8
28585131	8.63
28586759	16.12
28587393	8.19
28587458	8.74
28587596	16.58
28587597	3.72
28587907	5.47
28587980	14.7
28588480	3.89
28588940	3.3
28591394	16.75
28591584	5.43
28591595	16.99
28592926	30.2
28592928	30.2
28592984	0.0
28594543	7.77
28596930	15.5
28596934	15.5
28597375	0.55
28597377	0.55
28597407	5.36
28597553	11.72
28597780	14.2
28597790	7.06
28597843	9.92
28597895	11.76
28598422	29.46
28600092	9.14
28600661	8.57
28600676	6.61
28600679	45.67
28600680	45.67
28601435	1.51
28601881	9.25
28602170	14.59
28602335	5.04
28602685	13.01
28602756	4.97
28602905	13.0
28603015	19.89
28604797	10.95
28605269	11.42
28605589	7.54
28605604	11.18
28606388	12.66
28606417	22.49
28606418	17.61
28606600	23.14
28607054	8.95
28607653	10.82
28607891	19.65
28608415	2.45
28608844	7.23
28608945	17.03
28609012	0.0
28609841	14.67
28610463	15.97
28610604	13.82
28610687	0.0
28610749	1.73
28610964	3.2
28611690	14.37
28611794	15.84
28611804	14.82
28612008	3.97
28612010	3.97
28612605	19.2
28612829	0.0
28612868	31.57
28613178	10.12
28613218	6.19
28613220	23.46
28613470	3.17
28613790	4.99
28613854	3.1
28614004	8.51
28614146	32.17
28614188	41.72
28614623	0.37
28614748	0.12
28614903	24.61
28614998	11.48
28615288	3.95
28615339	3.73
28615386	11.86
28615473	0.0
28615520	4.68
28615800	6.9
28616164	9.97
28616354	15.82
28616415	8.14
28617384	8.1
28618117	16.53
28618596	18.45
28619121	11.55
28620896	10.16
28621337	0.0
28621532	8.87
28622779	14.2
28622824	5.36
28623142	2.64
28623143	2.64
28623369	19.43
28623370	14.7
28623371	19.43
28623606	5.08
28623708	8.69
28625377	9.85
28625941	3.95
28626329	10.18
28626402	6.49
28626918	25.43
28627733	7.42
28627734	7.42
28627736	7.42
28628935	5.4
28628936	5.4
28628937	0.0
28629898	22.31
28629970	2.66
28631277	20.45
28631278	5.66
28631503	0.77
28632083	16.02
28632164	6.59
28632472	7.65
28633391	0.0
28633742	14.75
28634356	11.2
28637544	0.12
28637895	4.19
28637896	8.9
28637897	7.33
28638204	0.0
28639544	4.31
28639884	4.15
28640467	10.56
28641212	2.73
28641395	10.78
28642059	2.56
28642060	2.56
28642232	12.65
28642354	9.36
28642905	8.94
28642906	8.94
28643149	6.86
28643201	2.3
28643641	8.64
28643948	0.39
28643949	0.39
28644055	2.62
28644128	4.33
28644242	27.2
28644245	27.2
28644246	27.2
28644258	0.74
28644300	12.17
28644930	7.6
28645879	6.12
28646072	2.89
28646186	5.49
28647409	5.3
28647870	12.72
28648676	21.34
28649019	4.48
28649098	4.58
28650102	27.17
28650206	2.33
28650209	2.33
28650581	7.46
28651561	20.03
28651590	0.97
28651793	14.45
28652153	3.17
28652201	8.7
28652428	13.57
28652839	8.31
28652851	12.66
28653191	17.76
28653192	17.76
28653286	5.8
28653360	8.41
28653365	8.41
28653432	21.56
28653542	5.06
28654205	10.08
28654564	9.17
28654565	6.57
28655041	12.46
28655655	0.0
28655689	25.32
28656162	9.02
28656276	20.31
28656544	6.47
28656733	14.75
28657672	17.49
28657724	17.56
28658378	8.62
28659101	4.62
28660326	6.67
28661153	9.55
28661251	17.44
28661943	13.71
28661957	14.41
28661958	6.23
28661959	3.72
28662614	7.63
28662617	0.0
28663017	0.0
28663372	13.32
28663373	2.38
28663375	2.38
28664240	7.5
28664819	24.53
28665783	6.9
28665789	16.16
28666054	13.62
28666563	5.42
28666704	5.5
28666834	10.18
28666938	8.67
28667602	15.88
28668006	8.65
28668747	9.72
28670373	4.64
28670695	0.62
28670696	0.62
28671718	13.14
28671719	0.0
28672425	0.0
28673869	8.88
28673883	17.88
28673884	17.88
28674403	9.71
28674409	9.71
28674767	1.82
28675544	9.63
28676151	9.59
28676455	1.12
28676586	13.58
28677063	6.14
28681504	0.0
28681506	14.44
28682007	16.52
28683670	7.06
28683704	19.18
28683983	3.64
28684559	9.01
28684560	4.54
28684563	4.54
28685029	7.26
28685129	10.71
28685134	10.71
28686126	4.36
28686278	25.66
28686595	13.02
28686596	13.02
28687111	17.05
28688342	4.63
28688375	9.08
28689315	1.63
28689355	5.74
28689815	2.89
28690066	0.66
28690764	22.98
28690999	7.9
28691112	7.28
28691904	6.71
28691981	6.6
28693105	15.81
28693643	14.51
28694073	12.19
28694577	10.65
28694957	12.83
28695252	4.14
28695253	3.95
28695723	7.71
28695920	0.0
28696215	1.48
28696336	18.77
28696532	24.16
28697588	30.34
28697815	0.0
28698414	7.65
28698415	7.65
28698817	26.88
28698856	8.53
28699543	7.25
28699607	3.01
28700125	0.47
28703446	11.88
28703949	12.07
28704455	4.01
28704456	4.01
28704786	13.85
28704787	13.85
28705069	14.39
28705222	8.76
28705913	6.57
28706072	6.93
28707043	18.62
28709476	18.9
28709493	0.87
28710435	21.4
28713055	7.77
28713081	6.27
28713210	6.39
28713227	9.57
28713228	6.67
28713229	6.67
28713230	9.57
28713537	5.46
28713724	8.25
28716318	9.81
